movie_id,occurrence_id,exact_word,surrounding_text,linguistic_context,timestamp,won_oscar
192,2114,fucking,You're a fucking murderer! Let go of me!,insult,"01:35:35,730",False
192,2115,fucking,Don't let him kill you! Don't let him fucking kill you!,insult,"01:35:40,318",False
192,2116,fucking,You're a fucking murderer!,insult,"01:35:50,662",False
192,2117,fucking,"Well, then find a place where it fucking ain't.",general_expletive,"01:40:46,958",False
192,2118,fucking,"No, you're the fucking drug dealer.",insult,"01:41:59,405",False
192,2119,fuck,"So, fuck no, they don't wanna see my research.",intensifier,"01:42:13,044",False
192,2120,fucking,"Maybe one day, you'll get off your ass and do your fucking job!",insult,"01:42:22,261",False
192,2121,fuck,Y'all go fuck yourselves!,general_expletive,"01:42:59,340",False
193,3952,fucking,I'm gonna fucking kill you.,insult,"00:06:36,560",False
193,3953,fucking,- I'm gonna fucking kill you. - Ha-ha-ha.,insult,"00:06:38,040",False
193,3954,fucking,"I'm gonna fucking kill you. I'm gonna kill you. I love you so much, I'm gonna fucking kill you.",insult,"00:06:41,240",False
193,3955,fucking,"I'm gonna fucking kill you. I'm gonna kill you. I love you so much, I'm gonna fucking kill you.",insult,"00:06:41,240",False
193,3956,Fuck,Yeah. Fuck me now.,general_expletive,"00:08:43,240",False
193,3957,fuck,"Oh, fuck, tell me!",exclamation_shock,"00:09:20,960",False
193,3958,Fuck,"Fuck you, shit-head fuck-face fuck-head.",insult,"00:19:48,400",False
193,3959,fuck,"Fuck you, shit-head fuck-face fuck-head.",insult,"00:19:48,400",False
193,3960,fuck,"Fuck you, shit-head fuck-face fuck-head.",insult,"00:19:48,400",False
193,3961,Fuck,"Fuck you, shit-head fuck-face. Get the fuck out of my face!",insult,"00:19:54,480",False
193,3962,fuck,"Fuck you, shit-head fuck-face. Get the fuck out of my face!",insult,"00:19:54,480",False
193,3963,fuck,"Fuck you, shit-head fuck-face. Get the fuck out of my face!",insult,"00:19:54,480",False
193,3964,Fuck,- Fuck you. - Fuck you!,insult,"00:20:02,680",False
193,3965,Fuck,- Fuck you. - Fuck you!,insult,"00:20:02,680",False
193,3966,Fuck,"Fuck you, little shit!",insult,"00:20:05,000",False
193,3967,fuck,"Ha, ha. Follow me, fuck-head!",insult,"00:20:06,600",False
193,3968,fuck,"I'll go on that date, fuck her brains out, show you how it's done. You can watch and cry.",insult,"00:22:07,840",False
193,3969,fucking,"- SAMANTHA: Okay. This kid has some problems. - You have some fucking problems, lady!",insult,"00:22:12,360",False
193,3970,fucking,"Why are you so fucking angry at me?""",insult,"00:25:31,880",False
193,3971,fucking,"You know, she's only dated fucking pricks.",insult,"00:30:20,320",False
193,3972,fucker,But he's such a little fucker. I want to kill him.,insult,"00:32:56,320",False
193,3973,fucking,- Really? - He was just so fucking cute.,intensifier,"00:33:15,960",False
193,3974,Fuck,- Fuck you. Puppies are good. - I wanna...,insult,"00:34:07,120",False
193,3975,fuck,"No, fuck you. I want to be like a dragon...",insult,"00:34:09,320",False
193,3976,fuck,"You're not just gonna fuck me and not call me like the other guys, right?",insult,"00:34:57,560",False
193,3977,fuck,THEODORE: I wanted somebody to fuck me.,general_expletive,"00:38:01,560",False
193,3978,fuck,I wanted somebody to want me to fuck them.,insult,"00:38:04,400",False
193,3979,fucking,And I didn't want to be told where to put my fucking shoes.,general_expletive,"00:54:13,560",False
193,3980,fucking,"I was like, ""I'm fucking trying, you know?"" And he's like, ""You're not trying.""",insult,"00:54:25,920",False
193,3981,fuck,- You're always gonna disappoint somebody. - Exactly. So fuck it.,insult,"01:00:39,440",False
193,3982,Fuck,- Fuck you! I'm not pretending! - Well...,insult,"01:22:56,480",False
193,3983,fuck,What the fuck?,exclamation_shock,"01:23:21,320",False
193,3984,Fuck,THEODORE: Fuck.,general_expletive,"01:24:38,040",False
193,3985,fuck,So fuck it.,intensifier,"01:26:40,960",False
193,3986,fucking,That's fucking insane.,general_expletive,"01:46:08,480",False
193,3987,Fuck,"SAMANTHA: Theodore, I know. I know. Fuck.",general_expletive,"01:46:09,840",False
193,3988,Fuck,Fuck.,general_expletive,"01:46:12,120",False
194,4487,Fucking,Fucking Catholics.,general_expletive,"00:33:27,518",False
194,4488,fucking,"Really? I think if Jesus was here, he'd tip you out of that fucking wheelchair",insult,"01:27:07,927",False
195,2320,fuck,"I fuck hookers maybe five, six times a week.",general_expletive,"00:02:52,297",False
195,2321,fucking,You can save the fucking spotted ow! With money.,insult,"00:05:05,555",False
195,2322,fucking,that is all you're gonna fucking be doing. Sit.,insult,"00:06:03,238",False
195,2323,fucking,And don't pick up your fucking head until 1:00.,insult,"00:06:28,847",False
195,2324,fuck,"Hey, fuck him.",insult,"00:06:31,474",False
195,2325,fucking,I fucking love that.,general_expletive,"00:06:43,820",False
195,2326,fuck,Let's fuck!,general_expletive,"00:06:56,458",False
195,2327,Fuck,"""Fuck"" this, ""Shit"" that.",exclamation_shock,"00:07:03,256",False
195,2328,fucking,- Good fucking package... - Piece of shit!,exclamation_shock,"00:07:08,595",False
195,2329,Fuckface,"Yeah. Fuckface, look at where the stock's at today, huh?",general_expletive,"00:07:14,935",False
195,2330,motherfucker,"You motherfucker, you can't get any at 44...",compound_expletive,"00:07:17,771",False
195,2331,fucking,"You are such a fucking douchebag, Hanna.",insult,"00:07:25,320",False
195,2332,fucking,because all we care about is getting fucking rich.,general_expletive,"00:07:30,408",False
195,2333,motherfucker,In. In. Shut that motherfucker. Shut it! Shut it! Shut it!,compound_expletive,"00:07:50,178",False
195,2334,fuck,until one of us passes the fuck out.,general_expletive,"00:08:41,730",False
195,2335,fuck,How the fuck else would you do this job?,insult,"00:09:04,252",False
195,2336,Fuck,Fuck the clients.,general_expletive,"00:09:17,682",False
195,2337,fucking,"Nobody knows if a stock is gonna go up, down, sideways, or in fucking circles.",general_expletive,"00:09:51,674",False
195,2338,fucking,It's not fucking real.,general_expletive,"00:10:12,028",False
195,2339,fucking,"and it now sits at 16, he's all fucking happy.",general_expletive,"00:10:24,374",False
195,2340,fucking,"He wants to cash in, liquidate, take his fucking money and run home.",general_expletive,"00:10:26,876",False
195,2341,fucking,'Cause they're fucking addicted.,general_expletive,"00:10:46,020",False
195,2342,motherfucker,"we're taking home cold hard cash via commission, motherfucker.",compound_expletive,"00:10:58,032",False
195,2343,fucking,I do it 'cause I fucking need to.,general_expletive,"00:11:47,999",False
195,2344,Fucking,Fucking digits.,general_expletive,"00:11:57,800",False
195,2345,fuck,split your differential and tip the fuck over.,general_expletive,"00:12:17,528",False
195,2346,fucking,you'll fucking be stroking it and you'll be thinking about money.,insult,"00:12:32,543",False
195,2347,fuckers,"Oh, fuckers.",exclamation_shock,"00:14:12,435",False
195,2348,fucking,"No, I don't know. Some fucking country in Europe took a shit.",exclamation_shock,"00:15:01,025",False
195,2349,fucking,Let them do what they want to fucking do.,insult,"00:15:04,112",False
195,2350,fucking,You know what happened? A fucking tsunami.,insult,"00:15:08,616",False
195,2351,fucking,fucking shit!,exclamation_shock,"00:15:33,182",False
195,2352,fuck,You cheap fuck!,insult,"00:17:42,979",False
195,2353,fucking,How'd you fucking do that?,insult,"00:21:27,703",False
195,2354,fucking,"You got your fucking nice car, we live in the same building. I just...",insult,"00:22:38,399",False
195,2355,fuck,Get the fuck...,general_expletive,"00:22:48,284",False
195,2356,fuck,Get the fuck out of here.,general_expletive,"00:22:50,035",False
195,2357,fucking,"Which I thought was a little weird. I mean, I just met this fucking guy.",general_expletive,"00:23:33,495",False
195,2358,fucking,Don't fucking tell Susan. It's none of her business.,insult,"00:23:36,707",False
195,2359,fucking,wife! I gotta fucking deal with your wife?,general_expletive,"00:23:42,087",False
195,2360,Fuck,"Fuck, I didn't even want to bring it up. It's just...",general_expletive,"00:23:53,307",False
195,2361,fucking,"And she grew up hot, you know. She fucking grew up hot.",insult,"00:24:34,098",False
195,2362,fuck,"And all my friends were trying to fuck her, you know.",insult,"00:24:36,558",False
195,2363,fuck,"You know, one of these assholes fuck my cousin,",insult,"00:24:40,396",False
195,2364,fuck,I'm not gonna let someone else fuck my cousin.,general_expletive,"00:24:45,609",False
195,2365,fuck,"You know, if anyone's gonna fuck my cousin,",insult,"00:24:48,153",False
195,2366,fucking,60 to 65% chance the kid's gonna be fucking retarded or whatever.,general_expletive,"00:25:08,757",False
195,2367,fucking,whether you're fucking cousins or not.,insult,"00:25:15,931",False
195,2368,fucking,You're completely fucking with me.,insult,"00:25:35,868",False
195,2369,fucking,"No, I'm not fucking happy. No one who's married is fucking happy.",exclamation_shock,"00:25:51,133",False
195,2370,fucking,"No, I'm not fucking happy. No one who's married is fucking happy.",exclamation_shock,"00:25:51,133",False
195,2371,fucking,I'm really appreciative for this fucking job.,intensifier,"00:25:58,474",False
195,2372,fuck,"Oh, fuck. You're sweet.",insult,"00:26:07,524",False
195,2373,fucking,Let's fucking go. Come on.,general_expletive,"00:26:17,868",False
195,2374,fucking,I'm not fucking doing this. You're out of your fucking mind.,insult,"00:26:21,663",False
195,2375,fucking,I'm not fucking doing this. You're out of your fucking mind.,insult,"00:26:21,663",False
195,2376,fucking,"No one's fucking here, bro.",exclamation_shock,"00:26:25,876",False
195,2377,fuck,Get the fuck...,general_expletive,"00:26:27,961",False
195,2378,Fucking,"Fucking smoke crack with me, bro.",general_expletive,"00:26:29,088",False
195,2379,fucking,I'm not fucking doing it.,general_expletive,"00:26:30,964",False
195,2380,fucking,"Smoke crack. Smoke some fucking crack with me, bro.",general_expletive,"00:26:32,174",False
195,2381,Fucking,Fucking nut job.,general_expletive,"00:26:37,679",False
195,2382,fucking,We gotta get out of here. Let's go fucking run.,general_expletive,"00:27:14,508",False
195,2383,fucking,Let's run like we're fucking lions and tigers and bears!,general_expletive,"00:27:17,052",False
195,2384,fucking,Let's run! Let's fucking run!,general_expletive,"00:27:20,722",False
195,2385,fucking,Let's fucking run! Go!,general_expletive,"00:27:23,433",False
195,2386,fuck,Get the fuck out of here.,general_expletive,"00:28:29,625",False
195,2387,fuck,What the fuck are you talking about?,insult,"00:28:57,152",False
195,2388,fuck,"Holy fuck, you did just say that.",insult,"00:29:04,326",False
195,2389,fuck,What the fuck are you talking about?,insult,"00:29:07,329",False
195,2390,fucking,- I'm pretty fucking sure. - There could be.,general_expletive,"00:29:21,468",False
195,2391,fucking,"I want to make some fucking money, okay.",general_expletive,"00:29:29,059",False
195,2392,fucking,and get them so horny they'd be fucking each other.,insult,"00:29:33,855",False
195,2393,fucking,Sell me this fucking pen right here.,general_expletive,"00:29:37,776",False
195,2394,fucking,You want me to sell this fucking pen?,insult,"00:29:49,371",False
195,2395,fucking,That's my boy right there. Can fucking sell anything.,general_expletive,"00:29:50,914",False
195,2396,fuck,"What the fuck are you talking about, Otter?",insult,"00:30:08,390",False
195,2397,fucking,Think about it. They can't keep a dude so they're gonna start fucking chicks.,intensifier,"00:30:10,225",False
195,2398,fucking,"Four fucking times, Kimmie! Four times.",general_expletive,"00:30:13,103",False
195,2399,fucking,I got five fucking grand on the phone right now!,general_expletive,"00:31:55,497",False
195,2400,fucking,Moby fucking Dicks.,general_expletive,"00:32:21,022",False
195,2401,fucking,to be Captain fucking Ahab.,general_expletive,"00:32:29,364",False
195,2402,fucking,Captain Ahab. From the fucking...,general_expletive,"00:32:35,245",False
195,2403,motherfucker,"The book, motherfucker. From the book.",compound_expletive,"00:32:38,457",False
195,2404,fucking,Turn your fucking brain on.,general_expletive,"00:32:40,417",False
195,2405,Fuck,"- Fuck you. - Jesus fuck, Robbie.",insult,"00:32:42,502",False
195,2406,fuck,"- Fuck you. - Jesus fuck, Robbie.",insult,"00:32:42,502",False
195,2407,fucking,right into Plymouth fucking Rock!,general_expletive,"00:33:03,315",False
195,2408,fucking,"they gotta talk to their fucking wives, or the fucking Tooth Fairy.",general_expletive,"00:33:56,117",False
195,2409,fucking,"they gotta talk to their fucking wives, or the fucking Tooth Fairy.",general_expletive,"00:33:56,117",False
195,2410,fuck,"Point is, it doesn't matter what the fuck they say.",exclamation_shock,"00:33:58,578",False
195,2411,fucking,"You're a bunch of fucking sleazy salesmen, right?",insult,"00:34:05,794",False
195,2412,Fuck,Fuck that motherfucker!,general_expletive,"00:36:10,669",False
195,2413,motherfucker,Fuck that motherfucker!,compound_expletive,"00:36:10,669",False
195,2414,fucking,What a fucking idiot.,exclamation_shock,"00:36:18,009",False
195,2415,fucking,It's like getting in on fucking sunlight,general_expletive,"00:36:44,452",False
195,2416,fucking,before there was fucking sunlight. You understand?,insult,"00:36:45,662",False
195,2417,fucking,Has anybody fucking seen Rhonda?,general_expletive,"00:36:59,551",False
195,2418,fucking,"$10,000 to shave her fucking head!",insult,"00:37:27,829",False
195,2419,fucking,"She's already got C cups, but now she wants fucking double D's!",general_expletive,"00:37:54,773",False
195,2420,fucking,Is this a great fucking company or what?,exclamation_shock,"00:37:58,359",False
195,2421,motherfucker,Blow the roof off this motherfucker!,compound_expletive,"00:38:10,830",False
195,2422,fucking,A total fucking hatchet job.,general_expletive,"00:40:15,830",False
195,2423,fucking,Big fucking deal I look great.,general_expletive,"00:40:45,360",False
195,2424,fuck,Calm the fuck down!,general_expletive,"00:40:53,910",False
195,2425,fucking,Are you fucking serious right now?,insult,"00:41:24,065",False
195,2426,fuck,"It got so bad, I had to declare the office a fuck-free zone",intensifier,"00:42:01,686",False
195,2427,fuck,Who the fuck has the goddamn gall,general_expletive,"00:42:59,660",False
195,2428,fucking,I wait all week for the fucking Equalizer,general_expletive,"00:43:10,379",False
195,2429,fucking,and they have to fucking... Hello.,general_expletive,"00:43:13,216",False
195,2430,fucking,The fucking halfwit!,general_expletive,"00:43:25,520",False
195,2431,fucking,I'm gonna throw the shit out of this little fucking thing.,exclamation_shock,"00:43:56,384",False
195,2432,fucking,'Cause we're gonna get fucking nuts.,general_expletive,"00:44:00,680",False
195,2433,fucking,"That's his fucking brother, Rob.",general_expletive,"00:44:50,771",False
195,2434,fucking,- No shit. That's interesting. - Swear to fucking God.,exclamation_shock,"00:44:57,904",False
195,2435,fucking,I want somebody with a fucking tranquilizer gun,general_expletive,"00:45:10,333",False
195,2436,fucker,ready to knock this fucker out.,general_expletive,"00:45:12,293",False
195,2437,Fuck,"Fuck. Guys, act like we're working.",general_expletive,"00:46:04,553",False
195,2438,fucking,You got any fucking stock forms?,insult,"00:46:06,347",False
195,2439,fucking,"Four hundred and fucking 30,000 fucking dollars in one fucking month!",general_expletive,"00:46:18,025",False
195,2440,fucking,"Four hundred and fucking 30,000 fucking dollars in one fucking month!",general_expletive,"00:46:18,025",False
195,2441,fucking,"Four hundred and fucking 30,000 fucking dollars in one fucking month!",general_expletive,"00:46:18,025",False
195,2442,fucking,"Look at this. $26,000 for one fucking dinner!",general_expletive,"00:46:28,327",False
195,2443,fucking,And you ordered all the fucking sides.,insult,"00:46:40,881",False
195,2444,fuck,- Shut the fuck up. - I'm serious.,general_expletive,"00:46:54,270",False
195,2445,fuck,What the fuck is EJ Entertainment?,exclamation_shock,"00:46:58,024",False
195,2446,fucking,"- It's a fucking prostitution ring, Jordy! - I know.",general_expletive,"00:47:06,157",False
195,2447,Fucking,Fucking explain this shit to him!,insult,"00:47:18,544",False
195,2448,fucking,These are all of your fucking charges right here!,general_expletive,"00:47:20,546",False
195,2449,fucking,He's gonna fucking kill you.,insult,"00:47:50,618",False
195,2450,fuck,That's it. Get the fuck out of here!,general_expletive,"00:47:55,164",False
195,2451,fuck,"Not that we didn't fuck them, too.",insult,"00:48:29,365",False
195,2452,fucking,They're fucking...,general_expletive,"00:49:11,365",False
195,2453,fuck,But who the fuck wanted to live there?,general_expletive,"00:50:12,801",False
195,2454,fucking,Go party your fucking cocks off!,insult,"00:50:15,930",False
195,2455,fucking,We are about to become fucking legends,general_expletive,"00:50:21,602",False
195,2456,fucking,into the fucking stratosphere!,general_expletive,"00:50:32,404",False
195,2457,Fuck,Fuck Merrill Lynch. Fuck them.,insult,"00:50:44,208",False
195,2458,Fuck,Fuck Merrill Lynch. Fuck them.,insult,"00:50:44,208",False
195,2459,fucking,Why should they be taking all our fucking money all the fucking time?,general_expletive,"00:50:46,085",False
195,2460,fucking,Why should they be taking all our fucking money all the fucking time?,general_expletive,"00:50:46,085",False
195,2461,fucked,We liked to get as fucked up as possible during our business powwows,general_expletive,"00:51:03,769",False
195,2462,fucking,We own the fucking companies...,general_expletive,"00:51:16,657",False
195,2463,fucking,You gotta come check this fucking chick out.,insult,"00:53:25,119",False
195,2464,fuck,I would fuck that girl if she was my sister.,general_expletive,"00:53:33,252",False
195,2465,fucking,I would let that girl give me fucking AIDS.,general_expletive,"00:53:36,171",False
195,2466,fuck,"Donnie, what the fuck are you doing?",insult,"00:54:53,040",False
195,2467,fuck,Get the fuck out!,general_expletive,"00:55:06,804",False
195,2468,fuck,"Jordan, you gotta fuck her, bro. She's so hot!",insult,"00:55:08,055",False
195,2469,fucking,"Let him fucking finish, Hildy.",insult,"00:55:12,434",False
195,2470,fucking,That's fucking rude.,general_expletive,"00:55:14,436",False
195,2471,fucking,Have some fucking manners.,general_expletive,"00:55:16,438",False
195,2472,Fuck,"Tea. Fuck, yeah, I wanted to come up for tea.",general_expletive,"00:57:30,489",False
195,2473,fuck,"God, help me. How do I fuck this girl?",exclamation_shock,"00:58:00,644",False
195,2474,fucked,I fucked her goddamn brains out...,insult,"00:58:31,758",False
195,2475,Fuck,"Fuck off, Rocky! Bad dog.",insult,"00:59:19,306",False
195,2476,fucking,Get out of the fucking car!,general_expletive,"01:00:25,247",False
195,2477,fuck,"Son of a bitch! Oh, fuck!",exclamation_shock,"01:00:28,792",False
195,2478,fucking,"- Son of a fucking bitch! - Okay, okay... Geez!",general_expletive,"01:00:35,048",False
195,2479,fuck,What the fuck is wrong with you?,insult,"01:00:45,058",False
195,2480,fucking,I thought you were at the fucking beach!,insult,"01:00:46,226",False
195,2481,fucking,That's where you've fucking been?,insult,"01:00:48,979",False
195,2482,fucking,With that fucking whore from the party?,general_expletive,"01:00:50,605",False
195,2483,fuck,"- Sweetie, come on... - Who the fuck are you, Jordan?",insult,"01:00:55,360",False
195,2484,fucking,You're like a completely different fucking person!,insult,"01:00:58,238",False
195,2485,fuck,What the fuck!,exclamation_shock,"01:02:35,710",False
195,2486,fucked,That is fucked up!,general_expletive,"01:02:37,254",False
195,2487,fucking,Are you fucking serious? Right there?,insult,"01:02:49,516",False
195,2488,fucking,Where is my fucking money? Where is it?,general_expletive,"01:03:04,114",False
195,2489,fucking,He's lying through his fucking teeth.,general_expletive,"01:03:10,578",False
195,2490,fucking,We do blow all the time. We're fucking degenerates ourselves.,general_expletive,"01:03:19,713",False
195,2491,fuck,- You know... - Who the fuck is Rudy?,insult,"01:03:51,077",False
195,2492,fucking,I don't fucking know any...,general_expletive,"01:03:59,252",False
195,2493,fucked,I got fucked up. I like to dance.,general_expletive,"01:04:06,259",False
195,2494,fucking,I meet a lot of fucking people.,general_expletive,"01:04:09,971",False
195,2495,fucking,from my fucking sock drawer!,general_expletive,"01:04:13,433",False
195,2496,fuck,- Where the fuck is it? - ...Rudy. What the fuck?,exclamation_shock,"01:04:16,311",False
195,2497,fuck,- Where the fuck is it? - ...Rudy. What the fuck?,exclamation_shock,"01:04:16,311",False
195,2498,fucking,Did your fucking little faggot friend Rudy take my shit?,exclamation_shock,"01:04:18,313",False
195,2499,fucking,My cousin's a fucking faggot.,general_expletive,"01:04:30,075",False
195,2500,fucking,I fucking like gay people. I don't like you.,insult,"01:04:36,956",False
195,2501,fucking,He should've hired a fucking Mexican like I have in my fucking house.,general_expletive,"01:04:39,209",False
195,2502,fucking,He should've hired a fucking Mexican like I have in my fucking house.,general_expletive,"01:04:39,209",False
195,2503,fuck,Shit! What the fuck...,exclamation_shock,"01:04:43,588",False
195,2504,fuck,"Talk, you fuck, talk!",insult,"01:04:49,302",False
195,2505,fuck,What the fuck are these imbeciles doing?,exclamation_shock,"01:05:53,199",False
195,2506,fucking,Absolutely fucking not.,intensifier,"01:06:48,588",False
195,2507,fucking,A fucking yacht?,general_expletive,"01:10:45,074",False
195,2508,fucking,"""Who?"" What are you, a fucking owl?",insult,"01:11:43,674",False
195,2509,fucking,Some little hooker you were fucking last night?,insult,"01:11:46,719",False
195,2510,fuck,What the fuck are you talking about? No.,insult,"01:11:48,221",False
195,2511,fucking,Are you out of your fucking mind? I don't...,insult,"01:11:54,310",False
195,2512,fuck,What the fuck does that even mean? Venice.,exclamation_shock,"01:11:59,232",False
195,2513,fucking,That's the stupidest shit I've ever heard in my fucking life!,exclamation_shock,"01:12:01,526",False
195,2514,fuck,I don't give a fuck about your safe word!,general_expletive,"01:12:36,936",False
195,2515,fuck,- Come on! - Shut the fuck up!,general_expletive,"01:12:38,437",False
195,2516,fucking,You're a fucking dirty little birdy!,insult,"01:12:43,442",False
195,2517,fucking,"Don't you fucking ""Duchess"" me.",insult,"01:13:04,797",False
195,2518,fucking,"Oh, Skylar! Oh, fucking bullshit!",exclamation_shock,"01:13:29,697",False
195,2519,fucking,"- and now you fucking wrecked it! - Oh, my God... Bermuda grass.",insult,"01:13:50,509",False
195,2520,fucking,and deal with the fucking golf course people!,general_expletive,"01:13:54,472",False
195,2521,fucking,What a fucking burden.,exclamation_shock,"01:14:06,275",False
195,2522,fucking,"my fucking credit card all day, huh?",general_expletive,"01:14:09,612",False
195,2523,Fuck,- Let me get that right... No! - Fuck you!,insult,"01:14:18,704",False
195,2524,fucking,Don't fucking dare throw that,general_expletive,"01:14:20,456",False
195,2525,fucking,fucking water at me. Don't you fucking dare.,insult,"01:14:22,541",False
195,2526,fucking,fucking water at me. Don't you fucking dare.,insult,"01:14:22,541",False
195,2527,fucking,You look like a fucking imbecile.,insult,"01:14:41,978",False
195,2528,Fuck,Fuck you!,insult,"01:15:00,579",False
195,2529,fucking,"Of all the fucking days,",general_expletive,"01:17:27,393",False
195,2530,fuck,What the fuck is that kid doing?,exclamation_shock,"01:17:48,247",False
195,2531,fuck,What the fuck is he doing?,exclamation_shock,"01:17:54,879",False
195,2532,motherfucking,"On cocksucking, motherfucking new issue day?",compound_expletive,"01:18:29,705",False
195,2533,fuck,This is what happens when you fuck with your pets on new issue day!,insult,"01:18:37,171",False
195,2534,fuck,and get the fuck out of my office! You understand?,insult,"01:18:55,648",False
195,2535,fuck,Get the fuck out!,general_expletive,"01:18:57,566",False
195,2536,fucking,but we'd get filthy fucking rich if our troops got behind it.,general_expletive,"01:19:41,860",False
195,2537,fucking,absolutely off the fucking wall.,insult,"01:20:47,259",False
195,2538,fucking,We should thank our fucking lucky stars this man is here!,general_expletive,"01:21:33,305",False
195,2539,fucking,to the fucking chocolate factory right here!,general_expletive,"01:21:49,988",False
195,2540,fucking,"Willy fucking Wonka, okay?",general_expletive,"01:21:54,493",False
195,2541,fucking,I wanna be with the fucking Oompa Loompas like this!,general_expletive,"01:21:57,329",False
195,2542,fucking,"All right, get off this fucking stage! Get out of here.",insult,"01:22:04,253",False
195,2543,fucking,"My fucking warriors,",general_expletive,"01:22:44,209",False
195,2544,fucking,or fucking dies!,general_expletive,"01:22:51,383",False
195,2545,fucking,And I choose rich every fucking time.,general_expletive,"01:23:16,742",False
195,2546,fucking,"and a $40,000 gold fucking watch!",general_expletive,"01:23:27,085",False
195,2547,fuck,Get the fuck off me!,insult,"01:23:35,093",False
195,2548,fucking,"go get a job at fucking McDonald's,",general_expletive,"01:23:42,267",False
195,2549,fucking,'cause that's where you fucking belong!,insult,"01:23:44,603",False
195,2550,fucking,"you're gonna be pulling up to a red light in your beat-up old fucking Pinto,",insult,"01:23:59,826",False
195,2551,fucking,from the fucking Price Club!,general_expletive,"01:24:25,060",False
195,2552,fucking,Does your girlfriend think you're a fucking worthless loser?,insult,"01:24:41,994",False
195,2553,fucking,than the most powerful CEO in the United States of fucking America!,general_expletive,"01:25:03,890",False
195,2554,Fuck,"Fuck, yeah!",general_expletive,"01:25:09,354",False
195,2555,fucking,until they fucking choke on it!,general_expletive,"01:25:19,531",False
195,2556,Fuck,"Yeah! Fuck, yeah.",general_expletive,"01:25:26,580",False
195,2557,fucking,You be telephone fucking terrorists!,insult,"01:25:31,960",False
195,2558,motherfucker,Now let's knock this motherfucker out of the park!,compound_expletive,"01:25:36,715",False
195,2559,fucking,$22 million in three fucking hours!,general_expletive,"01:26:42,572",False
195,2560,fucking,"- I fucking love this, baby! - It's amazing!",general_expletive,"01:26:50,247",False
195,2561,fuck,Urgent? Who the fuck is Barry Kleinman?,general_expletive,"01:26:59,631",False
195,2562,fuck,Yeah. Go fuck your cousin!,general_expletive,"01:27:04,594",False
195,2563,fuck,Subpoena? What the fuck are you talking about?,insult,"01:27:09,057",False
195,2564,fucking,The fucking FBI?,general_expletive,"01:27:13,311",False
195,2565,fucking,- You fucking kidding me? - Listen to me.,insult,"01:27:14,688",False
195,2566,fucking,He's a Boy Scout. He thinks you're fucking Gordon Gekko.,insult,"01:27:20,861",False
195,2567,fucking,He's got pictures of your whole inner fucking circle.,general_expletive,"01:27:30,662",False
195,2568,fucking,so she nags you until you become a fucking witness.,insult,"01:27:40,505",False
195,2569,fucking,"Listen. The good fucking news is,",general_expletive,"01:27:47,012",False
195,2570,fucking,"nobody even knows you fucking exist, so calm down!",insult,"01:27:52,809",False
195,2571,fuck,You don't fuck with these guys like that.,insult,"01:28:18,210",False
195,2572,fuck,You don't fuck with them like that.,insult,"01:28:21,087",False
195,2573,fucking,This is what you fucking do. What do I pay you for?,insult,"01:28:23,507",False
195,2574,fucking,"I have a fucking P.l. license, you know? I make a living at this.",insult,"01:28:25,217",False
195,2575,fucking,"They'll take my fucking license away from me, all right?",general_expletive,"01:28:29,554",False
195,2576,fucking,The only one who calls this guy is your fucking lawyer.,general_expletive,"01:28:41,608",False
195,2577,fuck,"whatever the fuck you say to him,",insult,"01:28:47,531",False
195,2578,Fucking,Fucking bullshit.,general_expletive,"01:28:53,829",False
195,2579,fucking,"Are we fucking talking tonight, or are you gonna get schwacked?",insult,"01:28:55,664",False
195,2580,fucking,"The last time you took these fucking pills,",insult,"01:28:58,250",False
195,2581,fucking,you put your head in the fucking macaroni. I had to pick it up.,insult,"01:28:59,918",False
195,2582,fucking,"I mean, it's a fucking travesty.",general_expletive,"01:31:50,714",False
195,2583,fuck,Who the fuck you been talking to?,insult,"01:32:44,601",False
195,2584,fucking,"and my balls are fucking sweating,",general_expletive,"01:32:58,156",False
195,2585,fucking,"Right, who fucking wouldn't?",general_expletive,"01:33:04,704",False
195,2586,fucking,"No, but it fucking pisses me off. You know what I mean?",insult,"01:33:22,097",False
195,2587,fucking,"End of the day, you guys get fucking skinned alive financially.",insult,"01:33:30,730",False
195,2588,fucking,It fucking makes me angry.,general_expletive,"01:33:34,484",False
195,2589,fuck,I think it's time you both get the fuck off my boat.,insult,"01:36:13,142",False
195,2590,fucking,The fucking hero that I'm gonna be back at the office,general_expletive,"01:36:52,515",False
195,2591,fucking,when the Bureau seizes this fucking boat.,general_expletive,"01:36:55,893",False
195,2592,fuckety,"Because, I mean, fuckety-fuck-fuck, Jordan,",general_expletive,"01:36:58,187",False
195,2593,fuck,"Because, I mean, fuckety-fuck-fuck, Jordan,",general_expletive,"01:36:58,187",False
195,2594,fuck,"Because, I mean, fuckety-fuck-fuck, Jordan,",general_expletive,"01:36:58,187",False
195,2595,fuck,"All right, get the fuck off my boat.",insult,"01:37:06,279",False
195,2596,fucking,"Good luck on that subway ride home to your miserable, ugly fucking wives.",general_expletive,"01:37:11,659",False
195,2597,Fucking,"Fucking miserable pricks, I know you can't afford them!",insult,"01:37:21,127",False
195,2598,Fucking,Fucking cheap fucks.,general_expletive,"01:37:23,838",False
195,2599,fucks,Fucking cheap fucks.,general_expletive,"01:37:23,838",False
195,2600,Fucking,Fucking miserable pricks.,general_expletive,"01:37:26,090",False
